Geneid	Chr	Start	End	Strand	Length	elt2D_sorted_1	elt2D_sorted_2	elt2D_sorted_3	elt2D_sorted_4	elt2Delt7D_sorted_1	elt2Delt7D_sorted_2	elt2Delt7D_sorted_3	wt_sorted_1	wt_sorted_2	wt_sorted_3	wt_sorted_4	elt7D_sorted_1	elt7D_sorted_2	elt7D_sorted_3
WBGene00021507	IV;IV;IV	1727438;1727922;1731157	1727443;1728617;1731158	-;-;-	704	157	230	132	194	230	207	340	182	164	158	153	171	123	128
WBGene00021508	IV;IV;IV;IV;IV;IV	1740921;1741066;1741066;1741066;1741066;1741066	1741095;1741095;1741095;1741095;1741095;1741095	-;-;-;-;-;-	175	3	3	2	1	2	7	0	5	5	16	14	4	1	5
WBGene00021506	IV;IV	1751318;1751318	1751459;1751633	+;+	316	44	100	47	66	104	92	142	52	59	73	40	53	30	41
WBGene00021509	IV	1752270	1752456	-	187	6	19	6	7	8	6	9	10	9	7	3	5	7	6
WBGene00021505	IV	1755568	1755750	+	183	22	26	22	16	34	23	24	32	23	22	25	25	19	22
WBGene00021504	IV	1774669	1774695	+	27	0	0	0	1	2	0	2	0	0	0	0	0	0	0
WBGene00021510	IV;IV	1775277;1776053	1775423;1776322	-;-	417	39	35	17	31	58	30	30	74	49	40	53	34	34	38
WBGene00021410	IV	1802026	1802105	-	80	1	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00004913	IV;IV	1805037;1805037	1805172;1805172	-;-	136	3	4	1	5	7	6	2	19	6	11	6	2	1	4
WBGene00000683	IV	1817311	1817657	-	347	4	10	13	4	3	0	0	1	0	1	2	1	3	1
WBGene00195012	IV	1822358	1822408	+	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00000553	IV	1833600	1834029	+	430	55	125	70	104	112	96	164	169	154	165	162	125	101	130
WBGene00019462	IV;IV	1846979;1847097	1847002;1847336	+;+	264	5	2	2	1	4	4	1	6	6	3	8	6	6	5
WBGene00001173	IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV	1879940;1879940;1879940;1879940;1879940;1879940;1879940;1879940;1879940;1879940;1879940;1879940;1879940;1879940;1879940;1879940;1879940;1880228;1880228;1880228;1880228;1880228;1880228;1880228	1880587;1880587;1880041;1880587;1880041;1880587;1880587;1880587;1880041;1880587;1880587;1880041;1880587;1880041;1880041;1880587;1880041;1880562;1880562;1880562;1880562;1880562;1880562;1880562	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	648	692	1053	686	906	1198	1009	1507	1513	1207	1460	1382	934	837	746
WBGene00001186	IV;IV;IV	1917361;1917361;1917361	1917841;1917389;1917440	+;+;+	481	28	47	43	41	65	67	117	92	77	106	103	54	56	72
WBGene00001253	IV;IV	1921343;1921343	1921644;1921644	+;+	302	24	35	21	29	33	33	34	46	70	50	59	34	27	31
WBGene00018681	IV;IV;IV;IV;IV;IV;IV;IV	1947317;1947317;1947317;1947317;1947317;1947317;1947317;1947317	1947477;1947477;1947477;1947477;1947477;1948040;1948040;1947477	+;+;+;+;+;+;+;+	724	15	26	7	19	33	28	13	35	30	23	60	16	16	17
WBGene00018680	IV	1953102	1953322	+	221	5	2	8	4	11	7	2	6	13	16	5	4	10	4
WBGene00018679	IV	1956515	1956704	+	190	7	22	12	9	15	15	8	13	6	20	10	5	7	6
WBGene00138717	IV	1959685	1959749	+	65	3	3	1	4	4	4	0	8	2	9	4	4	3	4
WBGene00018678	IV;IV	1963124;1963124	1963240;1963224	+;+	117	8	7	3	4	4	4	2	11	8	16	16	0	3	3
WBGene00006738	IV;IV	1964710;1964710	1964724;1964724	+;+	15	0	0	0	0	0	2	0	0	1	2	0	1	1	0
WBGene00021655	IV	1969476	1969650	+	175	4	4	2	5	4	8	1	6	2	2	5	1	3	0
WBGene00044466	IV;IV	1970229;1970229	1970280;1970245	+;+	52	0	1	1	0	1	0	0	3	3	1	2	2	0	0
WBGene00022298	IV;IV	1970734;1970734	1970769;1970769	-;-	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00022297	IV	1975541	1975677	+	137	38	55	40	42	67	74	35	39	30	48	47	41	28	32
WBGene00022302	IV	1980302	1980363	+	62	10	23	19	18	55	23	13	78	56	71	102	48	41	48
WBGene00022300	IV	1992227	1992966	+	740	36	58	46	48	60	68	86	55	44	52	39	33	22	21
WBGene00022296	IV	2007893	2008993	+	1101	37	50	37	41	56	56	84	43	36	53	41	36	28	24
WBGene00022301	IV;IV;IV;IV	2009038;2009038;2009038;2009039	2009153;2009153;2009153;2009153	-;-;-;-	116	3	2	1	1	4	2	1	7	1	1	0	2	4	0
WBGene00022303	IV	2034982	2035276	-	295	6	20	14	17	12	19	10	32	25	26	17	12	12	13
WBGene00044467	IV	2056709	2057079	+	371	22	46	33	27	68	40	36	83	84	87	71	48	44	32
WBGene00019873	IV	2071657	2071741	+	85	8	12	3	5	3	6	4	4	3	13	9	4	6	10
WBGene00019875	IV	2091416	2091931	+	516	116	163	115	120	235	193	306	276	222	236	240	231	199	182
WBGene00016027	IV;IV;IV;IV;IV;IV	2111894;2111894;2111894;2111894;2111964;2112367	2111946;2111946;2112380;2111946;2112087;2112380	-;-;-;-;-;-	487	5	12	10	9	4	1	0	21	10	16	28	34	7	18
WBGene00001729	IV	2126145	2126328	-	184	2	4	1	1	1	1	1	4	5	4	5	3	5	5
WBGene00016023	IV	2132987	2133025	+	39	0	0	1	0	0	1	0	0	2	0	5	0	1	0
WBGene00016918	IV;IV;IV;IV	2146321;2146321;2146321;2146321	2146461;2146461;2146461;2146461	+;+;+;+	141	30	46	38	51	77	50	12	111	114	132	113	33	23	22
WBGene00016920	IV	2146672	2146719	-	48	7	16	5	14	26	22	6	61	48	48	52	21	16	13
WBGene00001557	IV	2150650	2150792	-	143	1	0	0	0	0	2	0	3	2	0	2	0	0	1
WBGene00016919	IV	2161252	2161475	-	224	2	4	6	7	23	18	13	9	11	18	15	14	13	16
WBGene00022134	IV;IV	2197931;2197931	2198245;2198871	+;+	941	53	87	35	61	114	66	78	120	113	97	108	60	45	44
WBGene00044650	IV	2208832	2209051	+	220	62	77	61	67	91	106	78	110	106	94	99	77	67	63
WBGene00020208	IV;IV;IV	2224016;2234039;2235650	2224167;2234918;2235795	+;+;+	1178	40	49	38	57	107	54	24	98	87	73	107	58	36	30
WBGene00019785	IV;IV	2237663;2237663	2237716;2237716	-;-	54	0	0	1	0	1	0	0	0	0	0	0	0	1	1
WBGene00019783	IV	2252316	2252370	+	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00019786	IV;IV;IV;IV;IV	2253004;2253004;2253004;2253008;2253011	2253135;2253135;2253135;2253135;2253135	-;-;-;-;-	132	3	8	6	11	19	19	9	23	22	20	21	13	3	8
WBGene00019787	IV	2264309	2264965	-	657	12	23	25	22	25	16	16	32	28	31	18	12	19	8
WBGene00002990	IV;IV;IV	2275864;2275864;2275877	2276273;2276273;2276273	-;-;-	410	36	59	32	54	66	59	42	94	87	105	83	62	40	42
WBGene00006920	IV;IV	2307819;2312641	2308245;2312797	-;-	584	471	706	498	526	487	468	282	524	505	595	546	490	388	397
WBGene00006912	IV;IV;IV	2314589;2315032;2315424	2315459;2315048;2315459	-;-;-	871	352	525	322	446	484	391	323	457	470	504	413	666	586	540
WBGene00219413	IV	2317961	2318027	+	67	1	0	1	0	2	2	2	0	0	0	0	0	0	0
WBGene00021415	IV;IV	2326504;2326504	2326737;2326739	+;+	236	42	70	47	50	82	66	45	157	141	186	205	70	71	57
WBGene00021417	IV	2327126	2327165	-	40	0	0	0	1	0	0	0	0	0	0	0	0	0	1
WBGene00021425	IV;IV	2333837;2333839	2333967;2333967	-;-	131	2	1	1	1	4	2	0	3	1	4	6	3	1	0
WBGene00021423	IV;IV	2376004;2381943	2376116;2382171	+;+	342	5	3	7	11	7	10	11	11	17	9	15	9	8	11
WBGene00021421	IV;IV;IV;IV	2387922;2387922;2387922;2387922	2388089;2388089;2388089;2388089	+;+;+;+	168	2	0	1	3	3	5	1	5	7	4	6	8	4	5
WBGene00021427	IV	2388195	2388369	-	175	129	185	144	115	206	117	98	151	141	152	136	94	72	50
WBGene00021420	IV	2390125	2390386	+	262	131	186	131	161	235	155	199	170	114	170	181	74	60	55
WBGene00021419	IV;IV	2396039;2396039	2396263;2396262	+;+	225	0	0	2	0	3	1	0	0	0	0	1	1	1	0
WBGene00021430	IV;IV;IV	2399515;2399515;2399515	2399559;2399559;2399559	-;-;-	45	0	1	0	3	1	6	1	3	5	0	4	2	4	0
WBGene00016671	IV	2436369	2436472	+	104	0	1	0	1	1	3	0	6	0	4	7	3	2	1
WBGene00000402	IV;IV	2436505;2436505	2436567;2436567	-;-	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00016670	IV	2465399	2465401	+	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0
WBGene00044468	IV	2484113	2484218	+	106	6	6	7	5	11	13	3	13	19	9	14	3	2	5
WBGene00022090	IV;IV	2494064;2494064	2494135;2494135	+;+	72	0	0	0	0	1	0	0	0	0	0	0	0	0	0
WBGene00022092	IV	2494513	2494551	-	39	1	0	1	0	4	1	1	2	0	4	3	0	4	0
WBGene00022089	IV;IV;IV	2497418;2497418;2497593	2497677;2497675;2497683	+;+;+	266	772	1274	847	1061	1273	1266	1543	1061	1059	1141	1018	812	713	739
WBGene00022087	IV;IV;IV;IV	2530108;2530108;2530108;2530108	2530296;2530288;2530288;2530296	+;+;+;+	189	16	21	12	15	28	16	15	14	20	22	10	17	11	22
WBGene00022093	IV	2504638	2504681	-	44	9	13	8	16	31	30	6	17	34	34	31	33	21	41
WBGene00022094	IV	2549926	2549952	-	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00022096	IV	2565820	2565840	-	21	0	0	0	0	1	1	0	0	0	0	0	0	0	0
WBGene00022083	IV	2572032	2572056	+	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00022097	IV	2578932	2579149	-	218	0	0	0	0	0	0	0	0	1	0	0	0	0	2
WBGene00235294	IV	2597930	2597970	+	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00022078	IV;IV;IV;IV;IV;IV;IV	2606875;2606875;2606875;2606875;2606875;2606875;2606875	2607571;2607381;2607381;2607381;2607381;2607381;2607381	+;+;+;+;+;+;+	697	139	233	161	193	280	222	390	220	216	233	229	273	188	196
WBGene00022077	IV	2609992	2610200	+	209	17	21	11	10	24	19	6	34	19	12	18	22	19	12
WBGene00022101	IV;IV;IV;IV	2612314;2612314;2612314;2612314	2612430;2612430;2612435;2612430	+;+;+;+	122	0	2	1	2	3	5	3	1	0	0	1	0	0	0
WBGene00022099	IV	2612432	2612549	-	118	18	28	17	21	46	38	30	37	40	55	43	23	17	11
WBGene00022076	IV	2617034	2617135	+	102	0	0	0	0	0	0	0	0	1	1	0	0	0	0
WBGene00004878	IV	2625366	2625438	+	73	0	0	0	0	0	0	0	0	2	4	1	0	0	0
WBGene00003595	IV	2626132	2626179	-	48	0	0	0	0	0	0	0	0	0	0	1	0	0	0
WBGene00003161	IV;IV;IV;IV;IV;IV	2636228;2636232;2636232;2636246;2640515;2640515	2636549;2636549;2636549;2636549;2640545;2640545	-;-;-;-;-;-	353	6	4	4	5	6	3	13	9	3	9	3	5	5	2
WBGene00022075	IV	2642020	2642113	+	94	21	26	25	24	38	22	14	50	46	60	49	27	25	13
WBGene00004367	IV;IV;IV;IV	2643784;2643968;2649506;2649506	2643831;2644101;2650104;2650096	+;+;+;+	781	44	66	42	60	96	71	72	108	94	123	122	49	54	37
WBGene00022100	IV	2650384	2650491	-	108	6	6	5	9	19	12	12	16	19	17	13	10	5	4
WBGene00022074	IV;IV;IV;IV;IV	2672128;2672128;2672128;2672128;2672128	2672194;2672194;2672194;2672202;2672202	+;+;+;+;+	75	15	27	16	16	40	48	6	45	27	30	52	29	16	22
WBGene00022377	IV;IV	2673098;2673375	2673312;2673455	-;-	296	3	6	4	2	3	5	2	0	0	1	2	1	0	0
WBGene00022376	IV	2678072	2678162	+	91	0	1	0	2	1	5	1	4	4	6	4	2	3	1
WBGene00044651	IV;IV	2680098;2680098	2680173;2680173	-;-	76	4	2	0	2	1	3	3	1	4	1	6	3	3	4
WBGene00022378	IV	2688947	2689030	-	84	0	0	1	0	2	0	0	0	2	4	2	2	1	0
WBGene00006705	IV	2704741	2704915	-	175	21	29	24	18	23	37	9	23	20	27	17	16	15	10
WBGene00022382	IV	2709942	2710120	-	179	58	53	35	66	57	27	9	6	8	4	15	8	4	5
WBGene00050885	IV;IV;IV	2711939;2711939;2711950	2712013;2712013;2712013	-;-;-	75	3	0	0	2	1	2	0	2	5	1	2	1	3	0
WBGene00022379	IV	2713907	2714028	-	122	1	0	0	1	0	0	0	1	0	2	1	0	1	0
WBGene00022380	IV;IV	2716661;2716687	2716784;2716784	-;-	124	73	100	76	74	146	104	46	156	168	134	172	81	78	66
WBGene00022381	IV;IV;IV	2720323;2720323;2720362	2720564;2720564;2720564	-;-;-	242	30	32	35	24	51	40	32	39	23	36	24	13	23	17
WBGene00022374	IV	2747378	2747476	+	99	0	0	0	0	0	1	0	0	0	0	2	0	0	0
WBGene00044485	IV	2753374	2753461	+	88	1	1	0	1	0	0	0	2	2	3	3	5	1	2
WBGene00021876	IV;IV	2765719;2765732	2765977;2765977	-;-	259	84	96	80	107	186	151	177	220	202	208	242	135	105	100
WBGene00021877	IV	2777232	2777259	-	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00021868	IV;IV;IV;IV;IV;IV;IV;IV	2796435;2796601;2796601;2796601;2796601;2796601;2796601;2796601	2796773;2796798;2796793;2796793;2796805;2796798;2796798;2796798	+;+;+;+;+;+;+;+	371	99	186	101	123	150	140	139	105	92	94	105	77	81	76
WBGene00045397	IV	2797061	2797212	-	152	28	22	20	23	16	18	4	25	26	42	34	20	18	22
WBGene00021875	IV;IV	2800952;2800952	2801039;2800956	+;+	88	21	45	12	13	59	52	9	57	78	75	86	47	22	70
WBGene00021894	IV;IV;IV;IV	2804774;2804774;2804774;2804774	2804786;2804792;2804916;2804799	+;+;+;+	143	21	55	24	34	150	93	24	116	112	132	153	81	46	79
WBGene00044488	IV;IV;IV;IV;IV	2808988;2808988;2808988;2808988;2809487	2809010;2809029;2809029;2809029;2809504	+;+;+;+;+	60	0	0	2	0	0	0	0	1	0	0	0	0	0	0
WBGene00235268	IV	2812744	2812848	+	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00023484	IV	2823499	2823519	+	21	1	0	1	0	0	0	0	0	0	0	0	0	0	0
WBGene00043062	IV;IV;IV	2825261;2825526;2828017	2825476;2825647;2828069	+;+;+	391	0	5	0	0	0	0	0	3	2	4	7	3	2	4
WBGene00044491	IV	2831477	2831576	-	100	0	0	0	1	1	0	0	3	2	0	4	1	0	1
WBGene00044489	IV	2833380	2833480	+	101	0	0	0	0	0	0	0	0	1	1	1	0	0	0
WBGene00044490	IV	2835287	2835357	+	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00021873	IV;IV	2838516;2838516	2838583;2838583	+;+	68	1	1	2	0	2	11	0	19	13	26	11	11	6	11
WBGene00043702	IV	2839316	2839422	+	107	0	0	0	0	0	0	0	4	0	1	1	0	0	1
WBGene00021879	IV;IV;IV	2839375;2839375;2839375	2839444;2839444;2839444	-;-;-	70	65	61	40	68	6	4	7	50	48	54	49	21	9	24
WBGene00021895	IV;IV;IV	2845300;2845300;2845514	2845467;2845595;2845604	+;+;+	305	18	35	16	25	3	5	1	29	16	14	16	20	13	17
WBGene00021880	IV	2843224	2843284	-	61	0	1	0	0	0	0	0	0	0	0	2	2	1	0
WBGene00044492	IV;IV	2851691;2851691	2851747;2851747	-;-	57	3	1	0	2	0	1	0	4	4	2	0	4	0	0
WBGene00021872	IV;IV;IV;IV	2855421;2855421;2855421;2855421	2855456;2855456;2855456;2855456	+;+;+;+	36	7	3	2	3	12	7	1	23	35	15	20	15	11	23
WBGene00021881	IV;IV;IV	2855607;2855607;2855607	2855700;2855700;2855700	-;-;-	94	2	5	4	8	11	7	2	16	7	15	7	3	3	1
WBGene00021882	IV;IV;IV;IV;IV;IV	2872050;2872050;2872062;2872062;2881555;2881555	2872223;2872223;2872223;2872223;2881586;2881586	-;-;-;-;-;-	206	4	7	4	10	10	10	22	5	16	15	9	9	11	9
WBGene00235102	IV	2891495	2891636	+	142	31	36	30	40	99	75	17	98	71	82	102	29	26	17
WBGene00021883	IV	2891560	2891684	-	125	50	62	62	68	79	68	22	46	40	58	54	21	18	19
WBGene00021884	IV	2893819	2894169	-	351	9	8	3	6	11	10	6	10	10	14	14	4	3	4
WBGene00021898	IV;IV;IV;IV	2901630;2901630;2901630;2901630	2901648;2901648;2901648;2901648	+;+;+;+	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00044493	IV;IV;IV	2919379;2919379;2919474	2919422;2919780;2919780	+;+;+	402	40	82	45	57	58	55	21	54	48	54	55	53	35	34
WBGene00021887	IV	2919826	2919862	-	37	3	2	2	0	5	3	0	1	1	2	0	0	0	1
WBGene00006708	IV	2922591	2923022	-	432	147	250	167	190	324	273	514	223	178	221	229	242	195	205
WBGene00021888	IV	2927515	2927710	-	196	48	51	29	42	78	61	52	46	37	41	38	30	20	14
WBGene00021870	IV	2936675	2936843	+	169	5	7	3	5	10	6	2	6	3	5	3	3	1	5
WBGene00021897	IV	2964101	2964395	+	295	5	11	12	2	9	12	7	33	22	23	35	23	16	10
WBGene00002243	IV;IV;IV	2964365;2972307;2972454	2964428;2972399;2972465	-;-;-	169	3	3	3	2	3	4	1	16	12	11	10	4	1	5
WBGene00021890	IV;IV;IV	2986104;2986104;2986104	2986718;2986718;2986718	-;-;-	615	315	557	385	434	571	546	769	596	520	594	568	453	413	365
WBGene00021869	IV;IV	3014279;3014279	3014440;3014440	+;+	162	0	0	1	0	0	0	0	0	1	1	4	0	0	0
WBGene00003008	IV	3022216	3022315	+	100	1	6	1	1	4	1	1	0	2	6	3	1	0	0
WBGene00021893	IV	3023403	3023627	-	225	24	26	17	25	68	33	7	23	34	25	42	9	5	8
WBGene00022069	IV;IV;IV;IV;IV;IV;IV;IV;IV	3032578;3032676;3032766;3032766;3032766;3032766;3032766;3032766;3032766	3032584;3033192;3033192;3033192;3033192;3033192;3033192;3033192;3033192	-;-;-;-;-;-;-;-;-	524	46	60	48	64	65	43	91	73	53	34	57	91	75	77
WBGene00022067	IV;IV;IV;IV;IV	3061945;3061945;3061945;3061945;3061945	3062053;3062034;3062034;3062034;3061972	+;+;+;+;+	109	11	8	6	12	16	24	11	33	15	36	21	14	12	11
WBGene00022072	IV	3067848	3068002	-	155	9	15	8	15	16	19	1	15	15	7	26	6	0	9
WBGene00235279	IV;IV	3070134;3070134	3070152;3070152	-;-	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00022073	IV;IV	3077466;3077479	3077661;3077661	-;-	196	3	12	7	8	19	11	4	17	17	23	23	11	16	12
WBGene00003153	IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV	3103157;3103157;3103167;3103167;3103167;3103167;3103534;3103534;3103534;3103651;3103651;3103651;3111374;3111738;3111738;3111738;3111738	3103859;3103859;3103859;3103859;3103859;3103859;3103859;3103859;3103859;3103859;3103859;3103859;3112050;3112050;3112050;3112050;3112050	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1380	447	580	367	582	688	501	723	669	552	734	610	720	580	560
WBGene00020730	IV;IV	3148859;3148859	3148882;3148882	+;+	24	0	0	0	0	0	0	0	1	0	1	1	0	2	1
WBGene00022063	IV;IV	3173550;3173572	3173814;3173814	-;-	265	0	1	1	0	2	1	1	0	0	1	0	2	1	1
WBGene00022064	IV	3203801	3203861	+	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00019766	IV	3219426	3219825	+	400	44	62	37	42	63	42	55	64	42	58	61	31	18	15
WBGene00022059	IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV	3224816;3251980;3251980;3251980;3251980;3251980;3251980;3251980;3251980;3251980;3251980;3251980;3251980;3251980;3251980;3251980;3251980;3251980;3251980;3251980;3251980;3251980;3251980;3251980;3251980;3251980;3251980;3252375;3252375;3252375;3252375;3252375;3252375;3252375;3252375;3252375;3252375;3252375;3252375;3252375;3252375;3252375	3224830;3251989;3251989;3252575;3251989;3252575;3251989;3251989;3252575;3251989;3252575;3251989;3251989;3252575;3252575;3251989;3251989;3252575;3251989;3252575;3251989;3252575;3251989;3252575;3251989;3252575;3251989;3252601;3252581;3252601;3252601;3252601;3252601;3252601;3252579;3252579;3252601;3252579;3252579;3252579;3252601;3252579	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	637	31	50	24	38	45	49	28	54	43	34	49	24	26	32
WBGene00022060	IV	3253263	3253504	-	242	14	30	7	13	43	45	24	8	30	15	20	16	17	19
WBGene00020831	IV	3263302	3263489	+	188	14	16	14	20	20	13	13	36	27	13	28	26	15	7
WBGene00001548	IV	3282885	3283008	-	124	2	7	2	2	9	10	2	1	6	2	3	4	1	8
WBGene00021089	IV;IV;IV	3294472;3294472;3294472	3294633;3294633;3294633	+;+;+	162	4	6	4	2	13	3	3	18	18	10	19	8	6	2
WBGene00021088	IV;IV	3296522;3296522	3297225;3297225	+;+	704	487	748	475	536	738	575	507	602	498	649	535	386	362	306
WBGene00021085	IV	3302893	3302973	+	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00021084	IV	3304482	3304567	+	86	0	0	2	0	0	0	0	0	0	0	0	0	0	0
WBGene00021082	IV	3312926	3313180	+	255	6	5	2	2	2	2	2	2	3	2	2	3	1	2
WBGene00018328	IV	3334042	3334138	-	97	8	11	10	10	11	18	4	20	16	5	12	9	10	8
WBGene00001999	IV;IV;IV;IV;IV;IV;IV;IV;IV;IV	3336927;3336927;3336927;3336927;3336927;3336927;3336927;3336927;3336927;3336927	3337232;3337232;3337232;3337232;3337232;3337232;3337232;3337232;3337232;3337232	-;-;-;-;-;-;-;-;-;-	306	269	443	264	321	425	401	305	464	392	440	380	212	216	194
WBGene00018330	IV	3342519	3342756	-	238	8	10	6	5	19	19	10	22	22	20	13	18	7	9
WBGene00018323	IV	3357534	3357551	+	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00021953	IV	3366062	3366079	+	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00021952	IV	3372921	3373467	+	547	484	676	462	582	519	420	328	540	492	556	578	393	333	297
WBGene00015249	IV;IV;IV;IV	3373387;3373394;3373394;3373394	3373630;3373630;3373630;3373630	-;-;-;-	244	29	45	32	36	47	62	50	75	60	45	59	35	37	30
WBGene00015250	IV	3379020	3379354	-	335	5	7	7	3	5	7	1	12	7	12	11	6	3	5
WBGene00015251	IV;IV;IV;IV	3382949;3382960;3382960;3383016	3383179;3383619;3383179;3383179	-;-;-;-	671	266	487	325	339	463	411	358	459	464	392	415	322	253	273
WBGene00015248	IV;IV	3386766;3386766	3386901;3386904	+;+	139	109	195	114	146	244	217	134	221	230	268	240	182	125	159
WBGene00219410	IV	3396534	3396552	+	19	0	0	0	0	0	0	1	0	0	0	0	0	0	0
WBGene00001119	IV;IV;IV	3396581;3396581;3396581	3396650;3396650;3396650	-;-;-	70	0	1	0	0	3	4	1	7	3	2	1	1	0	1
WBGene00015413	IV	3403686	3403904	+	219	36	65	41	32	79	65	83	62	50	54	74	62	45	45
WBGene00015412	IV	3419109	3419234	+	126	0	0	0	0	0	0	1	0	0	0	1	0	0	0
WBGene00001702	IV	3439418	3439503	+	86	28	35	34	26	101	64	36	81	63	89	53	58	36	40
WBGene00001692	IV	3440333	3440453	+	121	12	9	10	7	28	30	10	15	10	29	30	18	13	11
WBGene00001699	IV	3441641	3441770	+	130	35	33	44	46	111	84	59	121	93	177	119	129	73	72
WBGene00019047	IV	3469780	3469828	+	49	1	2	3	2	5	6	0	5	6	4	5	1	3	2
WBGene00015655	IV	3479714	3479730	+	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00015652	IV	3495163	3495179	+	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00015651	IV	3503844	3503912	+	69	0	1	0	1	1	1	0	0	0	0	1	0	0	0
WBGene00000424	IV;IV	3506328;3507058	3507378;3507378	-;-	1051	207	282	148	215	258	223	157	269	190	268	243	184	130	133
WBGene00015658	IV	3510046	3510473	-	428	16	22	17	19	19	24	3	22	31	15	19	9	6	6
WBGene00006769	IV;IV;IV	3525573;3525573;3525987	3526602;3525876;3526598	+;+;+	1030	83	145	68	106	188	138	131	194	140	179	167	111	91	91
WBGene00019778	IV;IV;IV	3532268;3532268;3532268	3532473;3532521;3532442	+;+;+	254	25	34	17	21	31	32	15	18	29	20	17	12	11	13
WBGene00019777	IV	3539005	3539046	+	42	4	0	2	0	4	3	2	8	14	3	8	2	4	4
WBGene00015037	IV	3543532	3543603	+	72	0	5	2	0	1	4	2	2	0	1	4	3	4	0
WBGene00015038	IV;IV;IV;IV	3543628;3543628;3543628;3543628	3543815;3543815;3543815;3543815	-;-;-;-	188	1	5	1	4	6	6	0	9	7	14	7	2	2	0
WBGene00003889	IV	3551090	3551150	-	61	2	2	2	2	1	1	2	7	4	19	9	4	7	0
WBGene00021375	IV;IV;IV	3579143;3579143;3579143	3579531;3579391;3579391	+;+;+	389	86	90	90	95	117	117	55	225	172	196	264	77	66	88
WBGene00021374	IV;IV	3580955;3580955	3581020;3580992	+;+	66	0	2	0	1	2	8	4	3	6	9	9	6	6	5
WBGene00021376	IV	3580970	3581067	-	98	1	4	3	3	4	3	4	9	5	7	8	1	3	3
WBGene00006383	IV	3584314	3584734	-	421	3	6	2	4	7	3	4	4	6	13	7	2	4	2
WBGene00021377	IV	3593960	3594260	-	301	8	12	7	8	11	13	2	9	13	27	11	7	9	4
WBGene00021378	IV	3598656	3598716	-	61	1	5	2	1	4	6	2	3	13	6	8	3	2	4
WBGene00021379	IV;IV	3599497;3599523	3599606;3599606	-;-	110	1	4	1	3	4	2	0	0	3	1	6	2	0	1
WBGene00021381	IV;IV;IV	3603550;3603550;3603550	3603579;3603579;3603579	-;-;-	30	0	0	0	0	0	0	0	0	0	0	0	0	0	1
WBGene00002188	IV	3609012	3609229	+	218	1	1	0	0	0	0	0	10	5	12	3	2	2	1
WBGene00022610	IV;IV	3609218;3609218	3609334;3609334	-;-	117	8	20	8	9	2	1	0	11	21	12	8	3	6	3
WBGene00000481	IV	3613934	3614053	-	120	6	12	8	8	19	14	5	31	13	12	24	16	9	11
WBGene00006756	IV	3618259	3618499	-	241	20	36	31	24	46	37	9	61	54	69	70	37	24	25
WBGene00022609	IV	3635411	3635472	+	62	5	4	3	2	3	9	4	3	3	7	3	3	7	6
WBGene00022608	IV	3639821	3640265	+	445	58	129	69	73	142	108	220	117	116	120	99	81	76	84
WBGene00016987	IV;IV	3645166;3645166	3645581;3645581	-;-	416	15	13	20	21	73	48	30	39	26	39	35	24	24	14
WBGene00021362	IV;IV;IV	3658877;3658877;3658877	3659094;3659094;3659094	-;-;-	218	2	2	4	4	1	15	3	13	8	20	11	4	4	4
